17177	14	3	8.27
1700	121	3	5.85
85	319	8	12.2
2339	470	3	25.96
2340	110	3	5.81
204	1609	3	15.88
372	12	58	41.07
108	453	10	9.06
291	111	12	5.46
3437	569	3	29.58
113	5530	3	11.47
112	515	35	119.43
1818	108	16	71.67
797	106	5	4.06
259	337	3	8.12
109	4140	3	8.8
348	283	4	14.46
534	135	4	4.95
7750	4901	3	50.02
119	1372	4	7.9
118	1232	5	10.7
1123	130	3	5.84
300	3037	3	23.79
2922	101	5	5.59
498	119	18	47.04
102	9124	3	8.04
2883	104	15	61.82
206	956	9	57.88
200	1680	6	40
114	543	8	8.82
4528	488	3	30.4
408	3917	5	52.66
1184	490	3	21.88
192	203	20	71.92
8347	14	5	10.34
211	6773	3	26.01
244	1076	4	22.33
178	120	29	23.25
2181	131	11	63.75
3964	101	4	5.15
385	280	3	9.8
101	6075	3	4.93
105	4493	5	18.26
102	5152	6	16.08
9	130	40	11.87
2189	2	3	6.92
101	1340	35	113.59
252	232	5	11.71
108	29158	4	38.38
1235	340	5	37.77
185	123	18	11.39
102	900	45	133.35
103	3008	5	8.01
216	607	4	15.96
4720	112	4	15.6
419	237	4	13.79
102	6574	5	14.48
3098	3079	3	39.98
357	291	5	21.13
515	120	8	10.87
16	3011	3	9.09
36862	14	3	17.38
122	136	41	8.06
2246	486	6	60.07
337	2363	4	33.64
812	7733	6	86.15
2913	109	4	10.99
5180	14	8	15.11
101	32910	3	21.64
1643	135	3	8.5
124	324	15	29.13
365	108	18	24.54
120	26236	3	26.74
167	10073	4	37.18
128	220	23	39
4818	2	4	18.17
105	1957	4	6.33
3342	101	7	13.41
102	8155	9	44.5
4662	14	10	20.67
10930	108	4	24.08
453	150	8	22.65
446	1263	3	21.77
8053	138	3	19.34
101	6295	10	42.48
8850	14	5	11
512	398	6	37.87
991	123	3	4.16
4175	102	8	22.03
7249	12	7	19.61
731	335	3	15.89
2434	14	23	54.29
207	6963	12	144.18
4203	14	14	36.37
9189	112	3	14.89
121	1806	4	10.21
119	1901	8	30.89
7962	12	3	4.09
116	1038	5	8.71
120	1114	8	23.08
206	3098	5	38.74
23255	331	5	79.36
880	5356	4	50.2
1255	119	8	24.61
103	9222	6	27.78
8425	14	8	25.07
109	1109	11	30.47
4886	14	8	14.04
111	384	21	38.79
135	410	5	5.63
1655	111	3	3.98
3632	678	3	31.17
1360	1464	19	266.61
412	490	9	63.78
191	6922	8	84.19
8049	12	4	7.51
2065	106	3	4.62
1364	126	3	6.51
921	1017	3	25.12
26506	103	4	31.05
737	266	4	20.32
107	3578	4	12.36
261	735	4	20.12
111	3050	15	85.77
1627	12	16	19.75
112	285	23	29.36
191	1086	3	12.6
103	10580	4	16.1
104	14406	4	22.03
263	490	7	36.3
104	12818	4	20.79
102	10244	8	43.66
1991	119	4	10.53
12961	103	3	12.08
120	4701	7	40
111	34252	3	29.26
1128	12	18	15.83
2658	1858	3	35.73
118	2851	4	13.2
842	160	3	8.12
569	184	5	18.28
503	150	5	10.78
476	4754	3	30.71
118	18201	3	22.56
134	1427	3	7.71
109	2955	8	33.18
108	2815	4	10.56
113	1296	7	17.41
109	835	17	50.85
138	108	56	6.08
1152	106	6	10.53
164	520	28	175.75
1585	12	12	9.1
2512	140	10	62.59
8912	14	5	11
649	286	5	27.64
140	874	9	34.03
119	579	13	30.64
4381	14	14	37.3
115	3680	4	14.42
140	2854	3	12.24
909	136	9	33.58
2981	57	3	10.07
105	9888	4	20.74
7524	111	4	20.16
251	1518	10	82.85
10125	14	6	17.6
189	801	7	36.14
698	245	12	82.05
102	2078	8	11.09
7434	108	3	12.81
129	877	5	11.58
131	12	713	607.13
636	283	3	13.39
103	5643	3	5.86
121	20937	5	52.32
416	296	22	167.1
3211	14	9	10.23
938	114	5	6.63
1606	113	15	65.68
12025	103	3	11.36
123	4313	3	12.57
488	176	67	562.99
148	189	57	207.21
182	925	8	44.65
129	17904	3	25.55
277	2641	3	22.03
15743	57	3	23.06
3882	131	3	13.24
2583	101	5	4.67
5173	8	8	55.98
101	2576	13	33.65
102	1273	26	68.58
130	842	6	15.37
3181	188	4	27.71
103	4248	4	7.46
1052	12	18	13.42
101	7415	7	27.05
6956	12	7	18.81
2675	185	9	74.39
13	235	6	5.81
1686	39	3	13.77
158	367	7	17.09
360	138	11	24.81
4125	14	8	11.38
8007	103	3	8.02
104	17616	3	16.52
1739	525	5	46.32
125	1865	8	36.39
2245	460	9	97.16
8	17702	3	25.2
2344	8	3	9.56
120	29312	3	26.74
658	877	3	21.91
2693	104	4	5.76
101	16523	3	12.3
5754	14324	4	78.45
9636	14	3	4.47
101	18889	3	13.49
1441	120	5	12.52
358	168	8	25.01
10457	111	7	52.06
1030	170	3	10.9
582	293	3	13.02
105	1033	36	163.44
101	1494	14	23.31
103	260	61	60.98
252	2179	3	19.82
12	1117	13	5.58
127	278	9	7.82
3700	14	16	40.67
1088	111	8	18.03
16811	1840	4	69.51
217	4447	9	91.01
4601	124	6	35.5
420	114	35	110.11
142	7097	3	18.85
101	13069	4	16.76
3775	3469	25	492.29
9232	12888	5	106.56
984	166	5	21.71
5335	1177	3	37.85
164	215	6	6.33
111	1849	4	7.92
606	123	27	118.81
107	304	47	116.65
2651	16	3	8.37
106	428	8	4.14
1626	125	5	16.74
109	2649	9	37.49
207	15133	7	93.75
161	451	3	4.98
137	299	6	4.78
109	273	13	4.48
113	1754	6	16.45
111	1507	76	618.42
1336	148	3	9.05
11881	12	3	7.08
333	152	48	269.85
3391	147	4	21.76
712	166	3	8.11
115	1510	4	7.5
646	120	5	5.32
12004	423	3	37.4
101	8823	4	12.06
85	3393	3	13.72
1829	561	13	150.29
263	252	5	13.69
116	4793	8	47.17
104	10997	3	12.11
468	258	4	15.98
2988	14	9	9.1
108	3672	3	7.95
2605	16	3	8.28
16042	494	6	95.38
4083	3942	3	43.56
137	1454	6	24.14
3320	414	3	27.26
2805	14	11	13.67
7827	111	3	13.63
4761	109	4	15.15
111	24518	4	39.02
105	12879	3	16.12
116	2964	4	13.23
121	30103	3	31.39
118	2031	5	15.12
114	487	10	12.34
370	7397	4	45.74
121	24523	4	41.85
8	4423	13	101.07
18832	103	6	46.57
117	10786	3	17.4
1498	156	23	182.66
12	1416	112	696.54
183	128	16	10.72
102	114	398	32.88
12649	12	3	7.08
7	175	5	21.52
5777	14	9	21.28
556	489	3	16.77
967	12	55	139.17
243	387	4	13.34
784	106	5	3.96
10120	165	3	25.55
178	168	10	13.59
152	2841	5	29.42
271	376	9	46.88
122	203	13	4.31
1508	130	3	7.34
1537	161	3	12.26
3427	236	3	22.01
1953	113	4	8.87
102	956	47	150.36
121	35787	3	31.39
1843	143	3	10.09
102	6534	3	5.73
103	4550	3	4.43
3210	20672	4	78.98
221	105	176	624.03
3280	14	9	10.54
1237	103	19	44.78
104	7451	8	41.58
13073	12	3	7.74
102	5714	9	34.22
484	453	3	15.34
4056	9	3	12.98
101	19842	4	21.33
3308	102	7	13.89
16221	109	3	19.42
241	484	3	9.73
10311	14	3	4.9
101	32854	3	21.64
209	217	17	64.81
125	400	282	2534.36
106	15282	3	18.23
6652	12	4	5.97
101	24293	4	28.86
493	1534	3	23.45
130	37453	3	33.86
2500	101	8	13
59	7787	6	42.68
238	186	5	7.37
59	1219	4	8.64
148	643	3	4.87
149	271	8	11.12
150	395	5	8.62
37486	131	3	34.15
9	1755	3	7.83
105	1222	14	42.11
103	1980	7	9.9
3309	1274	5	63.42
248	106	21	13.23
284	21	5	5
129	3123	4	17.75
11117	14	5	14.48
102	921	20	29.68
9069	103	4	14.71
158	102	134	45.23
1178	104	6	4.72
729	137	3	4.33
59	35188	3	32.32
186	2165	6	41.36
105	2153	11	39.76
423	315	3	11.56
110	8730	8	57.39
19616	1767	5	93.15
104	18220	3	16.52
111	14778	3	18.75
6562	112	5	25.98
147	8056	3	21.04
967	137	4	9.77
183	109	112	275.72
158	976	3	8.8
7377	101	5	15.51
102	2622	12	30.92
1885	124	3	7.86
634	7850	3	36.61
12	5846	4	5.07
545	144	5	9.7
1531	101	14	24.01
8	1546	3	7.17
156	253	12	27.37
8524	113	3	14.9
102	7401	3	6.58
101	6278	5	13.42
10516	14	4	8.8
160	5331	5	38.46
129	4584	5	28.87
59	3551	3	10.93
149	236	7	5.84
150	368	10	27.69
121	1815	3	6.13
1737	107	4	6.88
272	4137	3	24.9
489	4217	4	42.49
2051	101	8	9.98
1033	14	17	6.82
19923	14	3	9.4
519	1766	3	24.66
363	952	5	35.59
9187	121	3	16.96
7645	6084	4	71.2
210	375	3	6.92
101	7052	4	10.12
101	4825	4	6.73
7026	179	3	24.31
491	16498	3	40.96
104	1787	32	149.57
131	700	7	17.77
105	3899	5	16.59
758	355	9	70.06
189	2483	4	25.87
530	261	22	168.93
12	10889	3	5.98
595	695	3	19.57
372	204	7	26.4
267	164	41	210.59
115	3268	5	18.89
1347	1287	3	29.22
103	13563	5	26.61
13847	14	3	6.6
142	705	4	7.68
5876	103	8	32.21
7929	14	4	6.1
110	1155	5	7.97
135	1569	4	13.17
111	3263	22	150.04
7254	57	3	16.15
2743	12	9	10.88
5366	249	3	25.69
113	1580	7	19.85
136	613	24	115.51
319	204	6	18.34
228	155	6	4.46
106	2308	3	5.23
110	3796	4	13.55
5614	160	7	60.39
5005	12	4	3.89
2030	112	3	4.99
269	134	34	110.08
118	2303	5	16.43
175	256	10	27.21
1663	557	3	24.91
12796	174	4	41.65
1730	14	24	41.13
120	4289	3	11.1
203	2193	4	25.98
146	180	12	9.06
114	532	10	13.9
102	11051	4	15.3
119	7322	5	30.05
101	10194	3	8.64
12	9807	3	5.52
105	8707	5	26.87
1211	14	40	82.07
192	101	80	26.14
8065	12114	5	103.44
223	357	55	443.96
1754	159	4	18.74
7563	14	7	17.74
536	151	4	7.98
348	264	6	24.58
108	5314	8	44.27
472	104	13	5.89
534	180	6	22.47
1049	1170	3	27.18
11051	101	5	21.24
153	15396	3	27.12
1752	131	13	73.88
500	101	97	293.11
120	7291	3	14.83
113	24588	3	25.25
120	4090	5	23.09
2212	111	5	13.48
109	17387	3	19.42
5372	103	3	5.45
205	577	7	33.44
117	171	40	41.69
4723	103	3	4.74
118	13310	4	28.82
546	132	6	11.01
101	5130	4	7.21
2532	35396	3	61.45
149	817	3	6.35
111	13381	5	36.47
5764	12	7	15.52
2980	1721	3	35.99
550	137	9	24.89
1892	190	6	40.2
1445	336	3	20.41
121	5298	9	60
9573	6105	6	118.07
149	506	10	32.88
150	132	21	7.09
750	144	5	12.98
512	212	6	25.7
6169	12	4	5.35
101	2786	9	18.43
102	2125	23	79.07
101	942	130	743.77
448	924	4	28.55
102	2320	9	16.19
1334	101	10	9.47
315	14	110	103.72
314	483	10	64.76
126	1098	3	5.37
632	132	5	9.15
105	1004	8	12.59
601	1330	3	24.05
111	8801	5	29.83
396	112	36	104.54
3456	106	3	7.51
520	272	5	23.96
211	402	57	474.75
176	672	10	52.02
106	13715	4	26.03
1094	159	3	9.67
3076	121	6	26.56
691	5284	4	47.96
101	20676	4	23.91
103	2691	4	4.29
217	558	4	15.24
3726	210	4	30.96
101	1823	42	184.98
4085	125	5	26.46
103	6645	4	11.3
356	102	57	81.04
204	675	4	16.05
169	401	3	5.15
4470	10485	3	51.77
142	1530	13	75.56
5249	113	3	11.24
121	30579	3	31.39
118	3160	3	8.81
3358	103	4	5.62
2502	148	5	26.38
369	107	14	14.13
101	9740	4	13.3
366	755	7	51.17
3083	114	9	42.83
2331	12	11	13.68
7350	558	4	49.14
286	104	24	8.82
325	570	4	20.78
135	3113	8	49.13
223	919	3	13.05
2032	3758	3	38.63
19273	14	5	23.67
3026	2957	3	39.61
1392	14	43	106.06
261	565	3	11.62
224	519	10	54.57
106	1800	6	14.91
191	275	4	6.37
221	10188	3	29.8
115	342	23	45.48
119	1918	9	37.09
145	312	13	31.78
4191	12	14	40.95
6239	104	3	7.59
1927	14	12	9.19
116	5957	12	89.43
2632	138	4	17.87
115	2112	3	5.87
2205	114	5	14.28
21742	18475	5	131.77
22054	110	4	34.01
137	774	3	4.63
135	2023	4	15.15
109	819	52	272.86
289	3579	3	24.52
108	134	382	1023.57
111	5981	4	17.7
8239	14	4	6.54
2964	561	3	28.59
8367	106	3	13.51
115	1243	4	6.24
841	2167	3	29.3
103	13769	5	26.61
140	2524	4	17.62
115	3474	3	8.75
2852	12	10	14.45
13533	14	5	17.05
1454	233	4	24.27
5192	12	6	10.22
907	185	7	37.47
130	1220	7	25.58
8	434	7	10.15
186	225	5	6.52
279	39	4	4.89
19593	936	4	65.75
536	25910	4	68.25
160	2687	3	15.23
219	1278	19	168.08
1439	12	12	7.75
382	143	6	9.23
103	4231	3	4.14
4298	14	13	31.62
16	1014	23	110.46
35708	8	3	33.5
147	5440	7	54.79
273	4402	3	25.28
8	21689	3	26.78
1030	127	4	8.89
15162	14	6	25.98
358	152	4	5.01
458	108	29	78.05
16	6866	3	14.67
101	19002	3	13.49
2791	259	7	63.23
1288	12	13	7.88
2342	140	9	53.12
124	1230	4	9.52
149	1879	9	53.13
105	6624	3	10.6
1467	111	4	6.39
156	5361	3	19.48
1591	1136	5	54.39
385	2148	3	23.79
160	220	9	13.12
18122	14	3	9.4
12	1227	15	11.1
102	2282	7	9.29
104	3026	4	6.48
1743	656	4	37.37
315	182	3	4.09
105	8113	7	42.31
2499	17733	4	74.22
2	8292	5	32.05
4021	110	3	8.95
1086	1017	27	363.82
111	31593	3	29.26
105	3400	5	15.19
1776	12	10	6.7
7135	103	4	12.11
106	12514	3	16.63
341	335	14	91.84
1868	21	3	11.79
274	389	5	20.84
148	120	143	312.61
1199	126	4	9.9
125	6773	5	33.14
215	3567	5	41
663	451	4	25.65
130	732	8	22.55
38725	14	3	17.38
105	4047	5	17.11
6828	103	6	22.72
101	6776	3	5.67
103	5907	3	6.07
101	5164	8	25.31
708	32866	3	53.14
85	737	9	32.12
1040	346	5	35.94
559	210	3	9.47
104	9500	3	10.56
373	235	5	17.74
10402	148	3	23.08
103	9872	3	9.66
941	1392	7	76.03
1154	121	14	57.85
161	138	41	76.55
108	203	24	10.62
106	2799	3	6.32
10807	12	4	10.33
134	3401	3	12.84
407	288	22	164.29
13055	18975	4	91.52
9290	14	5	11.73
8269	101	3	6.91
2094	630	3	27.15
3162	117	8	38.99
193	1369	6	36.91
107	495	13	18.08
195	126	17	14.86
109	727	6	5.83
15726	14	3	8.27
139	2182	5	22.45
225	1497	3	16.24
16798	14	4	13.95
1926	553	4	36.68
37747	14	3	17.38
2338	460	3	25.85
8	15834	3	23.97
649	271	3	12.97
3081	139	4	19.2
467	12	33	12.38
12	10162	3	5.98
172	8252	3	24.99
11878	103	3	11.36
115	2269	3	6.23
8540	8	5	36.81
106	17260	4	28.8
322	175	29	160.74
134	2500	6	30.17
133	426	6	8.61
132	302	10	14.03
111	3129	13	70.67
1307	178	5	26.63
223	877	8	49.62
1430	108	4	5.77
1253	103	9	9.89
174	3164	8	64.51
263	571	3	11.73
141	1967	3	10.06
102	8578	5	18.13
3497	109	3	7.68
102	5825	6	17.98
140	11321	3	22.27
12	5034	8	17.5
13455	12	4	12.96
17480	198	5	65.02
101	2253	11	21.71
246	121	136	632.8
102	3185	6	10.04
189	332	5	12.65
102	1593	17	37.9
36772	14	3	17.38
2642	14	8	5.48
1380	126	3	6.55
1475	727	3	25.96
243	6038	3	26.45
3648	383	8	89.37
103	16875	4	21.61
149	286	20	63.17
57	252	14	14.17
1806	3120	8	114.73
59	7834	3	16.61
362	548	11	82.09
106	8831	3	13.92
524	362	3	14.23
2558	242	5	39.21
15481	174	4	44.45
16	5330	3	12.81
102	1762	6	4.29
103	5327	5	13.85
102	5466	3	4.61
4154	104	4	8.92
10450	103	12	93.14
511	984	3	20.85
160	5412	3	20.04
1324	20966	3	50.63
727	116	11	26.57
252	273	4	9.86
1140	111	5	7.81
101	6052	15	78.93
155	5966	3	19.79
116	8756	4	23.59
105	6386	4	16.11
723	237	3	12.24
1835	168	5	28.57
14138	5472	4	78.11
934	487	4	29.25
111	9157	5	30.66
108	16183	3	19.29
13344	1480	3	46.55
125	3780	12	84.6
1801	122	3	6.43
757	205	3	11.28
7544	12	6	15.49
115	10770	4	24.98
103	6417	7	27.43
105	7208	5	24.14
825	545	4	29.29
102	2851	5	5.92
101	2058	7	7.43
185	143	16	18.23
184	758	7	34.7
102	875	11	6.09
12	1663	19	30.01
9	969	3	4.65
116	7197	5	29.33
109	20652	4	33.57
118	6016	5	27.54
115	4310	3	10.06
1252	2498	3	33
5437	14	9	20.52
114	751	10	20.83
205	523	8	38.42
117	111	168	86.45
3197	2552	3	39
5760	132	3	16.1
23318	14	3	10.87
101	14197	3	11.33
9966	14	7	23.28
15562	9	4	35.19
5784	16	17	146.67
106	3503	19	122.24
193	518	3	8.13
112	474	11	13.49
16971	14	4	13.95
135	105	141	101.72
570	111	7	6.06
146	12	460	331.14
117	967	8	19.6
5724	131	4	23.69
235	302	3	6.1
115	6792	4	20.34
466	274	3	10.85
6503	12	7	17.37
2689	101	20	72.45
172	694	67	616.86
175	330	3	4.3
140	682	11	39.85
3716	14	21	67.1
200	240	4	5.58
116	3601	4	14.89
119	2477	4	12.31
295	939	5	32.1
143	3575	3	14.2
18522	103	3	15.09
12	8435	4	7.97
3109	3682	19	348.47
5991	14	10	26.91
2124	113	7	23.82
5204	131	5	30.79
106	2358	23	135.7
107	257	227	1155.25
105	27479	3	22.97
111	7443	4	20.16
33507	103	3	23.28
134	6119	8	62.71
344	138	14	35.74
290	510	3	12.01
1274	116	4	6.97
109	2385	6	18.77
3349	9	5	24.59
254	498	3	10.5
198	340	3	5.77
5942	14	10	26.91
167	1159	4	17.51
10056	242	5	56.42
101	11226	4	14.82
9479	14	5	11.73
142	651	5	10.83
620	106	6	4.11
267	119	22	31.42
1930	110	3	4.72
528	212	6	26.1
114	549	6	4.38
119	1730	8	29.46
2210	123	3	8.42
235	333	6	21.52
262	611	3	12.16
1049	1925	5	55.48
111	5158	17	128.48
7185	14	4	5.32
21292	8	3	26.78
134	2231	4	15.8
224	328	6	20.39
2684	725	44	729.16
641	441	8	61.69
164	1659	5	26.84
12692	14	5	15.67
1721	664	3	26.26
195	1287	3	14.08
109	1638	4	6.72
1080	1007	4	37.15
11021	57	3	19.76
442	1582	6	54.52
120	22992	3	24.52
133	6757	3	17.4
134	6362	7	53.36
120	1633	4	9.32
142	3443	6	35.56
2847	113	3	7.29
115	4339	4	15.92
2	450	7	6.54
174	644	4	13.13
2340	108	9	34.73
120	2427	6	23.26
294	472	3	11.7
3532	145	3	14.62
372	102	34	24.59
119	4273	4	16.91
101	29795	3	21.64
291	109	12	4.74
227	794	88	993.61
4220	103	3	4.14
323	1437	24	264.34
4825	121	4	18.57
125	11264	6	51.5
18277	103	4	23.49
6327	6062	3	50.03
344	14	45	5.61
6029	200	3	24.52
6669	102	3	5.73
9176	103	4	14.71
135	3937	4	20.88
319	102	68	95.86
10612	57	5	38.06
462	169	5	14.51
114	5357	3	11.3
1104	9	9	34.32
4073	114	18	127.8
174	4888	3	21.06
206	1517	4	23.19
2717	121	3	8.56
331	14	54	11.86
2368	103	6	8.86
2820	1167	3	33.48
154	4255	4	25.52
2105	137	6	28.42
12	4181	8	14.16
102	7480	10	49.09
2422	12	8	6.63
102	4031	11	37.06
7249	102	5	15.53
6223	104	3	7.59
215	1623	3	16.42
16356	11	4	66.11
155	664	6	19.54
104	1524	8	12.71
12	999	87	321.32
429	146	38	205.02
491	1848	4	35.05
134	15961	5	49.34
206	31061	3	42.7
147	1106	3	7.91
338	107	12	7.75
2347	12	7	4.27
302	104	32	25.65
109	9281	6	38.85
318	10358	4	47.47
1267	144	39	311.55
101	2300	8	11.75
102	3160	5	6.68
1303	14	17	11.88
105	1951	10	32.43
190	427	3	6.73
102	1556	22	59.27
284	2850	10	101.92
1055	8	3	5.13
102	5796	3	5.02
8053	132	3	18.55
1375	1279	6	67.37
353	107	11	6.83
102	2886	13	38.45
15748	113	3	20.23
28909	6611	3	63.65
222	1909	3	17.59
1142	157	7	34.48
158	204	9	11.14
6415	164	3	22.05
1561	131	6	23.31
102	4344	6	13.8
2856	105	3	5.34
270	326	3	8.15
1837	14	32	77.15
869	107	6	7.28
11448	112	4	24.72
124	5585	3	14.92
1378	259	5	34.05
124	5962	4	22.65
124	1459	8	32.01
212	585	8	41.32
215	6898	5	49.38
102	5150	3	4.24
385	282	3	9.89
8343	12	5	12.22
792	190	3	10.56
251	598	4	17.54
101	3441	8	17.63
129	1236	25	156.92
126	777	9	27.27
8	907	13	52.78
6367	14	4	4.35
144	1349	3	8.47
115	2001	4	9.48
199	109	41	44.93
1547	101	24	66.13
879	57	6	13.62
1215	110	4	5.3
196	472	3	7.74
2231	108	8	27.82
111	2004	57	463.09
5337	12	4	4.32
1339	270	4	25.76
505	102	50	93.96
112	7299	4	19.7
3535	111	3	8.11
111	1359	49	321.14
161	14	207	33.6
133	3732	4	20.04
5573	12	6	11.04
1513	470	8	77.99
4998	243	4	35.75
116	7302	7	46.63
118	2773	18	115.99
331	672	8	55.99
120	552	5	4.06
13955	261	3	34.5
21325	13130	3	67.18
116	2463	3	7.24
13162	16123	6	145.22
146	700	3	5.01
2	1787	3	5.81
4624	123	3	13.11
208	9956	4	41.02
111	6314	6	32.99
1719	6788	12	210.04
7601	683	3	36.63
133	465	4	3.96
639	140	5	10.39
1241	139	5	17.07
1341	59	7	23.32
113	2344	9	37.45
703	109	6	5.41
3405	122	3	10.19
3053	103	4	5.09
1017	14	89	303.87
4349	2484	3	41.05
333	1321	7	57.98
5855	12	4	5.07
171	385	4	8.6
101	10004	4	13.3
694	101	81	281.75
121	17658	5	46.92
101	3171	14	44.29
252	508	3	10.57
281	124	35	105.65
120	10133	4	25.68
20912	14	3	10.87
4059	972	3	34.45
12401	104	3	12.76
6294	14631	4	79.57
844	404	4	26.73
124	6168	3	15.44
121	4914	6	33.02
396	214	5	17.11
16851	108	4	28.87
1379	117	3	4.32
125	5507	7	47.58
422	134	18	60.88
125	7488	16	165.13
111	13000	5	36.47
3303	130	3	11.86
153	1077	3	8.82
7945	14	5	9.73
6946	146	4	28.34
356	204	3	6.45
1403	16	3	4.88
2107	530	4	36.92
103	4194	3	4.01
102	603	67	191.84
761	227	7	39.67
1778	1805	5	60.17
101	4028	8	20.67
452	218	4	13.51
895	488	8	69
12	4752	12	34.97
1501	14	36	80.64
104	2109	14	45.27
103	1483	7	6.79
155	107	70	53.36
3217	113	4	12.74
130	766	4	6.75
101	2538	9	16.74
103	3330	4	5.62
102	3462	6	10.96
282	391	3	9.99
27317	121	3	26.9
1505	102	30	97.86
1000	3188	4	46.39
12	17492	3	10.61
207	841	6	32.11
2859	2562	4	53.48
14118	10884	5	110.29
1165	918	12	139.25
11105	480	3	37.54
208	101	171	276.09
3273	103	4	5.48
1540	109	6	13.65
586	171	5	17.21
7579	14	7	17.74
1095	366	4	28.05
108	8314	3	13.56
188	104	141	248.59
821	591	45	570.59
12	6463	5	9.06
103	5609	3	5.86
513	470	20	183.47
723	102	23	29.52
153	363	4	5.23
1774	352	3	21.92
242	157	5	3.9
1323	1411	4	42.02
5691	125	3	15.13
2053	1396	3	32.33
253	506	3	10.61
8	2711	9	51.48
1844	633	3	26.38
130	1787	3	8.23
184	416	5	15.02
186	680	4	14.55
101	1191	21	42.22
1026	477	6	49.91
15473	12	3	9.46
5016	103	4	8.82
104	4291	8	29.24
102	6890	6	20.33
355	2	7	3.92
217	4367	4	33.02
105	4816	4	13.58
2007	104	6	9.41
316	117	11	8.64
160	691	5	16.15
667	112	6	5.43
1685	110	3	4.08
159	1060	12	70.5
19955	14	3	9.4
488	1992	3	25.01
1027	198	7	41.56
16	600	13	32.97
122	236	16	13.53
2732	113	3	7.09
1169	460	7	62.49
850	117	13	39.95
831	25644	3	49.75
2935	121	4	14.17
6168	114	4	18.74
101	2144	10	17.05
700	388	3	16.73
105	2107	4	6.84
101	563	54	116.29
4722	120	3	11.82
105	1252	19	69.23
1	61	3	31.41
1208	104	6	4.97
187	102	241	459.68
2554	108	18	99.44
103	5212	4	9.08
101	6465	4	8.98
5174	123	3	13.92
2251	103	9	18.68
270	1558	24	252.81
788	132	3	4.18
871	2	7	14.63
550	768	3	19.82
7480	140	4	27.84
162	973	10	55.2
5340	103	4	9.35
85	171	18	18.45
331	275	6	24.53
299	1610	6	47.83
19422	14	3	9.4
115	5596	5	25.43
3977	120	3	10.62
434	312	4	17.79
8163	2125	4	62.3
1964	131	12	69.12
118	4513	3	11.09
404	3197	3	26.87
4549	12	5	5.57
37120	5010	3	66.08
744	139	4	7.98
115	3335	3	8.5
120	2527	4	12.73
7595	14	6	13.2
476	107	11	12.11
106	6378	3	11.52
110	3456	9	43.71
1786	159	5	25.86
13386	7403	7	153.74
163	749	3	8.11
108	555	8	7.32
9080	12	4	9.03
5037	12	6	9.84
348	214	22	131.23
1340	16	4	8.14
133	331	9	13.87
112	365	13	12.98
106	1170	7	14.3
1994	226	3	18.02
1102	151	5	19.53
118	1165	5	10.23
2270	138	3	10.72
11228	1411	6	100.47
114	457	11	14.42
116	705	9	17.83
1734	112	4	7.47
714	110	11	21.62
146	231	13	19.89
235	164	6	7.47
116	3058	6	25.12
160	12783	3	27.12
102	9258	4	13.13
466	139	4	4.54
1387	16	7	21.78
11553	14	5	14.48
1004	1703	3	28.96
772	449	4	27.01
318	3669	5	48.05
134	366	7	9.8
135	234	8	4.41
8458	12	3	4.4
346	124	7	6.39
1409	101	7	3.9
2376	113	4	10.46
101	6671	7	24.53
1084	137	9	37.97
992	16	7	17.01
105	5765	5	21.15
126	1559	3	7.19
128	714	4	6.12
131	310	10	14.12
636	131	6	12.65
311	112	11	5
284	578	3	12.68
130	619	9	24.05
20196	179	3	34.12
6713	14	9	24.81
7366	174	3	24.32
302	478	9	55.37
274	530	5	24.25
277	891	4	22.39
628	137	20	92.09
57	724	4	5
720	16	5	6.39
364	112	9	4.74
271	328	3	8.34
7233	14	5	8.65
932	169	5	21.9
215	3088	4	29.67
126	2522	5	21.52
2902	108	7	26.56
12497	14	4	10.39
6201	12	6	12.46
102	4466	11	39.88
101	5580	3	4.51
103	5148	3	5.26
544	159	4	9.22
4535	116	3	10.9
697	641	6	48.81
159	496	6	16.83
1846	107	3	4.1
102	2139	14	34.08
125	8061	4	26.51
3967	12	6	7.08
1922	104	5	6
934	140	4	9.67
111	8996	7	48.98
273	233	8	27.53
308	385	3	10.7
211	583	10	55.71
1231	585	4	33.63
8207	14	4	6.54
109	6087	4	17.61
106	1731	6	14.54
135	508	4	4.59
1853	14	10	4.73
735	146	6	18.05
59	13348	7	65.91
8660	12	4	8.48
913	110	12	31.29
160	9038	3	24.05
327	419	3	11.97
170	59	27	22.07
171	493	3	6.4
140	1367	12	63.93
116	940	7	14.82
114	155	34	6.41
809	107	5	4.2
115	3015	4	12.73
7804	14	4	6.1
115	777	6	8.18
205	118	55	120.08
877	101	13	8.87
408	7863	4	47.23
375	4991	3	29.38
111	3020	3	7.18
147	9522	4	32.56
374	377	5	25.41
473	204	7	30.36
7536	131	10	89.16
573	155	7	22.59
8568	210	4	39.74
611	1368	3	24.33
137	347	5	4.44
1245	169	3	12.07
257	766	4	20.26
290	107	33	57.71
4592	175	3	20.88
133	5365	3	15.83
332	185	52	365.79
101	14834	3	11.33
108	22263	3	22.09
5192	293	4	38.9
465	142	6	10.96
437	151	4	6.53
101	8398	3	6.91
463	171	6	19.79
1795	242	4	26.46
268	177	5	8.21
3390	103	4	5.76
144	1180	6	23.32
142	323	21	67.05
2	1006	5	8.95
115	1933	11	46.71
118	24417	3	26.36
16106	103	3	13.89
111	7602	3	13.27
3411	2815	8	124.22
133	1183	6	20.93
292	191	3	4.07
25425	57	3	28.09
